customer_text,support_text,customer_id,customer_tweet_id,support_tweet_id
@AppleSupport 11.0.2?,@290847 Thanks for working through this article. Which iOS is your device running in Settings &gt; General &gt; About?,290847,714213,714212
"@AppleSupport Yes. Even after repairing devices. It happens intermittently, just an hour ago it was going on and off every 10 seconds. The only device without an issue is Apple Watch.","@681237 If you go to Settings &gt; Bluetooth and turn it off and back on, does the connection trouble persist?",681237,2358744,2358743
@AppleSupport e.g. Popup to offer do not disturb when driving. I don’t drive!,"@368721 We can investigate this together. To help isolate the issue, can you give us some details on the pop-ups you’re noticing?",368721,1052456,1052455
@AppleSupport Transferring songs from iTunes to iPhone,"@287481 Are you trying to download Music from Apple Music, or are you trying to transfer from iTunes on a computer?",287481,2565738,2565737
@AppleSupport Apple worst customer service I've ever seen just terrible,@434913 We'd like to know more about the issue you're experiencing. Meet us in DM with additional details to get started: https://t.co/GDrqU22YpT,434913,1350549,1350548
"@AppleSupport And thanks for replying, that’s amazing!",@585775 We'd like to help get the Mail app working right. Which device are you using it with and which OS version is installed?,585775,1978356,1978357
"@AppleSupport I know what it is, it just looks a bit misplaced to me.",@154498 Yes.  The Emergency is to contact emergency support without unlocking the device.,154498,1765941,1765940
"@AppleSupport in video hasn´t appeared yet, but as you mention it, is just with the camera app, other apps work properly with the camera","@803146 We'd love to look into this further with you. Is this only happening with the Camera app? Does it appear this way when in other modes, such as Video?",803146,2899025,2899024
@AppleSupport 11.0.3,@391272 We'd like to help out. Which specific iOS version do you have installed? Tap on Settings &gt; General &gt; About.,391272,1152834,1152833
"@AppleSupport But then once I try to click on an app it freezes up and dies again. And the battery life runs down extremely fast, even on low power mode",@217672 We can figure this out together. Does this happen with a particular app or is it widespread? What iOS version are you using?,217672,1416948,1416947
"@AppleSupport Nope. I’ve tried a normal reset, leaving it off for an extended period of time. I’ve tried a hard reset with the power+Home buttons.","@539158 If you restart the iPhone, does the battery percentage change at all?",539158,1794162,1794161
"@AppleSupport Well done, it’s working now! You guys are wizards PS I cleaned it of tiny bit of sweat",@265108 Let's help get this resolved. Please follow: https://t.co/xqiXha6yeB and keep us posted. https://t.co/GDrqU22YpT,265108,610322,610321
@AppleSupport Sure!,@209361 We'd like to help. Could you Direct Message us so we can look into this further with you? https://t.co/GDrqU22YpT,209361,394073,394072
@AppleSupport I've already paid to upgrade my storage but it's not worked???,@627672 Check out this article on how to check your storage and how to free up some space. https://t.co/GHSbdbihm5,627672,2133211,2133214
@AppleSupport I was trying to find a sentence with a lot of I’s lol. Thanks,@622444 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,622444,2109858,2109857
@AppleSupport 60 mb downloading forever. Restart doesn’t help,@166165 We'd love to help. What happens while trying to download a file? Are you receiving an error message?,166165,338636,338637
@AppleSupport @710367 So it looks like it’s still only accessible through the hosting service eh?,"@710367 Thanks for reaching out. You can find more information about managing your podcasts, and can reach the team that supports this here: https://t.co/Z700WfTAZ1",150177,2487118,2487117
"@AppleSupport Thanks for the reply, I will report this email asap.",@389949 We'll do everything we can to help! That looks like it may be a phishing attempt. See this article: https://t.co/LNMCdqbuR3,389949,1146990,1146989
@AppleSupport Can you help with 150k salary job with benefits and a months worth of vacation?,@462782 We'd love to help. Have you updated to iOS 11.1? What issues is your iPhone experiencing currently? DM us more details. https://t.co/GDrqU22YpT,462782,1999858,1476463
@AppleSupport iPhone 7 Plus and I did the latest update 11.0.2 a few days ago.,@204718 Thanks for reaching out to us. Please let us know which device you are using and when you updated your device. Thanks.,204718,374197,374196
"@AppleSupport Yes it does. I’ve deleted apps, reinstalled them, closed them, restarted my phone, but nothing seems to work. It still slows down, freezes, and crashes",@258012 Thanks for clarifying that for us. Does the iPhone slow down at all before it freezes?,258012,584794,584793
@AppleSupport iOS 11.1.2 but it’s been an issue for quite a while now...maybe since the last version of iOS 10.x. All of other Apple products work as expected. I can manually open Safari and navigate to https://t.co/gXbKvv9iHf and that will work most of the time.,@136067 We're happy to help get this Wi-Fi issue taken care of. Can you tell us which iOS version you are currently using please?,136067,92684,92683
"@AppleSupport I’m able to download updates, I just have to restart my phone every time. The first time, I tap “Update,” the circle appears, nothing happens. Reboot, it works. Has been consistent since iOS 11. Just kind of annoying","@155695 This isn’t expected behavior, we’ll work through fixing this together. Are you able to try updating these same apps with another network?",155695,170375,170374
@AppleSupport ya ok,@169773 You're welcome. Let us know if you have any other questions. We're here to help.,169773,225095,225094
@AppleSupport Music app and the latest one,"@530933 Let's help. Is this an issue when playing content from Music app, or from a third-party app? Which iOS version are you using?",530933,1765129,1765128
@AppleSupport Keyboard is «slow» and not reacting properly since iOS11 was installed... Not the only one to be in such a case... Is an update programmed?,@316972 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,316972,2220385,2220384
"@AppleSupport happens in all apps, in messaging and on safari. even when listening to music, it will freeze and i’m forced to perform a hard reset",@493254 Does this happen in any particular app?,493254,2324535,2324534
"@AppleSupport Thanks, that worked. Oddly enough the purchase history button is now showing up in settings on my iPhone after logging into that site. 🤷🏻‍♂️",@695785 Thanks for following up. You can go to https://t.co/TnACmwZbFZ to take a look at your purchase history and take care of any invalid purchases.,695785,2422519,2422518
@AppleSupport Actually it seems to have stopped. Will let you know if it returns. Thanks!,@123693 Let's see what we can figure out. Does the same thing happen after you restart your device? Let us know in DM. Thanks. https://t.co/GDrqU22YpT,123693,561759,561758
@AppleSupport Series 3 iOS 11,@203886 We'd love to look into this with you. Can you tell us what Apple Watch model and watchOS you're using?,203886,371137,371136
"@AppleSupport @805168 Being honest here @AppleSupport you guys need to hire somebody who understands critical bugs. I've reported several critical bugs to you and you always give this ""how can we help you troubleshoot"" response that is dramatically ignorant.",@805168 Let's take a closer look at what's happening together. Send us a DM that includes your Mac model along with your macOS version. We'll meet up with you there. https://t.co/GDrqU22YpT,234108,2908057,2908055
@AppleSupport GracA?as! 🤗,@630381 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,630381,2144067,2144066
@AppleSupport @805168 It's not a bug it's a feature.. you wanted to login.. so you can just click login a few times and there you go your logged in 😊,@805168 Let's take a closer look at what's happening together. Send us a DM that includes your Mac model along with your macOS version. We'll meet up with you there. https://t.co/GDrqU22YpT,805169,2908056,2908055
@AppleSupport how can I customise it to remove the Screen Mirroring item? I have no Apple TV so I don't need it,"Introducing the new Control Center in iOS 11. Now customizable.
Learn more https://t.co/fCNsZCyS3P https://t.co/WiFGzhh3AZ",176768,6663,6658
