customer_text,support_text,customer_id,customer_tweet_id,support_tweet_id,intent,annotation_notes
@AppleSupport Yes twice,@388586 We'd love to help out. Has the device been restarted since it happened?,388586,1141024,1141025,,
@AppleSupport 11.1 and it happens when using twitter and Instagram and a few others,@674148 We'd like to help. Which iOS version are you currently using and which app are you using to play music? Does this happen with or without headphones?,674148,2341835,2341834,,
@AppleSupport Hey! Im currently logged in using my AppleID on my phone - but when trying to use the same ID on my Mac it’s saying incorrect password 😭 which means I can’t download the new updates to get the new iTunes 😩 any ideas? Thanks you x,"@374563 Let's tackle this together. You say that they're not working, but could you tell us how they're not working? Thanks!",374563,1079165,1079167,,
"@AppleSupport it appeared to be.They gave me the phone blank, nothing was stored nor saved when I walked out of the store with he new phone","@195070 Prior to restoring your backup, was the iPhone working correctly?",195070,332098,332095,,
@AppleSupport Phone still freezes and crashes on 3rd party apps ... shameful update of iOS 11.03 ... Apple needs to maintain its standards like before ...,"Want to see what your friends are listening to? Create your Apple Music profile to get started.

Learn more: https://t.co/ZSU5dsSxAr https://t.co/yAWk5arILJ",438379,1940705,1940698,,
@AppleSupport Thank you! It’s on an iPhone7 Plus running on iOS 11.0.3. So far I’ve restarted my phone &amp; also toggled iMessage on and off but no luck. Lol,@405412 We're happy to take a look in to this with you and figure out what is going on! What device is this on?,405412,1216339,1216338,,
@AppleSupport I️,@282767 We'd love to help.  Let us know the issues you're seeing and we'll go from there.,282767,682037,682038,,
"@AppleSupport I did the latest update at that time and it worked well.  The day before your last update, it started dropping again. I updated again last week and it still drops.",@774928 We want to help. Let us know if you still have issues after doing the latest update and we'll look into why this is happening.,774928,2772449,2772448,,
"@AppleSupport Noted, thank you. Can I suggest this is a design issue that needs to be addressed? Leaving personal hotspot on unnecessarily is a serious power drain. Notifying the user could help avoid this and thus preserve precious power.",@21723 The only other way to see if Personal Hotspot is enabled or not is by using 3D touch on the network toggles in Control Center where you can quickly turn it on or off.,21723,146633,146632,,
"@AppleSupport sidenote — did this after clean install.
ICYMI: #macOSHighSierra #Security #Update 2017-001 doesnt take effect until restart. no explicit warning ⚠️ to do restart after installation. 
i guess it's a good habit to do system restart after installation of updates/patches",@253140 We'd love to help you get this sorted out! Have you installed all of the updates available for macOS High Sierra?,253140,567633,567632,,
@AppleSupport Yes lt does. Stil there after reboot and hard reset,@308116 Got it. Does it still show double in Location Services after restarting the phone?,308116,788866,788865,,
@AppleSupport Thanks Apples.,@576451 We can help with that! Go to Settings &gt; Do Not Disturb &gt; Do Not Disturb While Driving &gt; Tap Activate &gt; Choose Manually,576451,1937845,1937844,,
@AppleSupport I need this resolved ASAP I haven't been able to use my phone at ALL,@456298 We're here to help. Can you tell us if you are updating applications or are you trying to update the operating system?,456298,1449266,1449265,,
@AppleSupport I've tried all those steps it still just shows a charging screen,@290625 We'd like to help. Let us know if you've tried the steps here: https://t.co/8MvHMFZ83h,290625,713379,713378,,
@AppleSupport Yea figured that out. Thought the control center works like a shortcut to enable and disable settings to cut off time going to settings,"@172561 Great question! To disable Wi-Fi and Bluetooth, you must visit Settings. Learn more here: https://t.co/G7BHuQnDS6",172561,237546,237545,,
@AppleSupport Phone isn't even how old yet and I'm having more problems than my iPhone 6!,@664803 This is not the experience we want you to have. Please meet us in DM so we can gather more details and take a closer look at this with you. https://t.co/GDrqU22YpT,664803,2410196,2410194,,
"@AppleSupport @273074 Nah wey don’t even trip , Samsung got my back hoe .",@273074 You're in the right place for help! We want to ensure your iPhone is working as expected. Provide us with a detailed description of what's happening and we'll go from there.,273075,644965,644964,,
@AppleSupport @178615 Nothing I gotta galaxy I'm all good lol,@178615 What's going on? How may we help you today? Send us a DM with as much information as possible so we can assist. https://t.co/GDrqU22YpT,520735,1566867,1566865,,
@AppleSupport many times occurs while sliding down,@550975 Thanks for bringing to our attention. Does this occur after a restart? Does it happen with one particular notification?,550975,1838016,1838017,,
"@AppleSupport I just installed the new update, I think it solved the issue. Thanks!",@238856 Have you tried restarting your iPhone since this started happening?,238856,515842,515840,,
"@AppleSupport no they’re not in the calendar app and i’m not sure, i’ve never clicked them","@579762 Are your Reminder entries also listed in your Calendar app? If you tap one of the notifications, where does it take you?",579762,1952437,1952438,,
@AppleSupport ?????,@583350 That's good news. Reach out to us via DM if the sounds return. https://t.co/GDrqU22YpT,583350,1968996,1968993,,
@AppleSupport This wasn’t the case before your latest update,"@668216 Great. We have some steps for you to take, to ensure your iCloud contacts are synced to your device: https://t.co/G3RWMwaBju",668216,2302740,2302739,,
@AppleSupport @421320 Omg apple i see new sponsor coming,"@421320 Thanks for letting us know. We'd like to look into this with you, so shoot us a DM with any details and we'll go from there. https://t.co/GDrqU22YpT",594022,2008847,2008846,,
@AppleSupport the problem is still occurring after updating to the most recent IOS update,@154028 Great. Please keep us posted on the results.,154028,164195,164194,,
@AppleSupport iPhone 5s,@278732 Screen recording is a great feature that we want you to take full advantage of. What's going on with it? Which device are we using?,278732,666270,666269,,
@AppleSupport I don't understand this at all.  I'm sure that I'm not alone in wanting to be able to listen to podcasts without my phone while exercising.,"@702932 While that isn't currently an option, we love suggestions! Please leave those for us here: https://t.co/eTPVYVFyd8",702932,2453631,2453630,,
@AppleSupport Thank you for getting back to me. My email program quits when I open it after about 3 seconds ?,@358476 Let’s team up on this situation with your email. What email provider do you use? Are you unable to both send and receive email?,358476,1007776,1007775,,
"@AppleSupport @343499 Apple, why not begin with FIXING everyone’s phones?? That’d be a great idea, right?",@343499 Let's begin by backing up and updating to iOS 11.0.3. This article can help: https://t.co/8xihd9VRBM DM if the issue continues.,327472,942780,942779,,
"@AppleSupport every single thing that was downloaded to my phone and every song added to my library in over a year is no longer in my phone library. this has happened before, probably just a glitch in my phone. just really frustrating","@813955 We'd like to look into this with you. To make sure we understand, since updating you've lost some downloaded music through Apple Music, is that correct?",813955,2946998,2946997,,
@AppleSupport I am using the iPhone X,@450288 Let's take a further look into this. Which device are you using the app on?,450288,1693332,1693331,,
@AppleSupport Thanks! With Mac AOK! Which is what I need since were moving out while renovations in progress. Will get onto looking at iPad issue when I get back home! Thanks!!,@801684 We're happy to look into this with you. Are you able to connect other devices to your Personal Hotspot? You may also want to take a look at the troubleshooting steps here: https://t.co/BpXde6g2r7,801684,2892135,2892134,,
@AppleSupport @AppleSupport https://t.co/eGIRKpdnNW,@247529 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs,247529,559168,559167,,
@AppleSupport I have the 7plus and ever since I updated the software it freezes or my apps will get stuck for a few seconds ;(,@334519 We're happy to work with you on any issue you're experiencing. What's going on?,334519,903668,903667,,
@AppleSupport Helllo ? Reply to me !,@443574 We'd love to help! This article has information on changing your payment method. None is an option: https://t.co/Y0YoIRcZa7,443574,1812293,1812291,,
